hours_per_day,orders_per_hour,days_per_week,earnings_per_order,rainfall_mm,restaurant_density,peak_hour_ratio,platform_demand_index,surge_multiplier,aqi,temperature,expected_income,actual_income,income_loss
6.9963209507789,3.3249957774749257,7,60.295602510165594,5.090824726159667,0.8511857295263906,0.44564157394678305,1.9347087738139868,2.4422895644141223,155.141553187078,23.337029213688524,6627.6446714453205,4814.829581996561,1812.8150894487599
11.60571445127933,1.961279988996779,3,117.31757080404986,13.87497499148631,0.2717364439922523,0.29198901182586967,1.0002384171914254,1.0,149.84576330241862,15.193617635489227,2671.025725752706,2464.2478947906197,206.77783096208623
9.85595153449124,2.366599235924715,6,44.01074114513313,9.343713945317834,0.5948376529571164,0.5545174339483443,0.6453370568618227,1.0,123.7610548189652,34.35004495705199,662.4735838889335,561.8724617455624,100.60112214337107
8.789267873576293,3.158201592144546,5,81.08570775122828,6.189217998705011,0.9443417362399847,0.14241766169789813,1.695957829149795,2.264171460515219,171.05515416704333,33.26721911384153,8642.934499749148,7903.737439678288,739.1970600708601
5.248149123539492,2.7052233613112,7,112.84106213832945,18.935959910326606,0.42029669026974203,0.4130177380783716,0.7299405598922791,1.0,149.83538150520783,34.27062746257692,1169.4023377543317,886.2148085404201,283.1875292139116
5.247956162689621,3.3464275965872345,4,77.58723659156155,7.341581883477473,0.9914887302449136,0.46776261581662737,1.545093730357554,2.1429248851129135,137.0207928073059,29.982080836766585,4511.5283843878315,3806.096963681409,705.4314207064226
4.464668897345596,3.903019753057149,7,107.22770069609474,35.857323904550775,0.735046300329474,0.4928126146013525,0.5774323914189042,1.0,127.51831435864057,44.34790667304665,1078.9421057223024,407.0742465980447,671.8678591242576
10.92940916619948,1.7913667192879936,3,115.98629093795347,11.379512905541302,0.7048655999710901,0.32566083572377613,0.8210085905747262,1.0,127.87555287207783,32.654542204931985,1864.3847780383744,1330.9167539631612,533.4680240752132
8.80892009394567,3.273919290995152,5,45.4268102925906,9.910464374665308,0.12643099164657753,0.23394622762065112,0.7561667861625267,1.0,205.7627292034538,11.577273230053727,990.6505391597054,786.8952982611183,203.7552408985871
9.664580622368364,2.0758603890802863,4,79.10458476859756,6.169138176445636,0.1092723011976821,0.5813223491993773,1.1084199363960834,1.0,339.00670753476413,23.26221035681817,1759.086270418413,1575.4247431326526,183.66152728576049
4.16467595436642,2.5361918185189234,5,94.91380406515431,2.162068905476457,0.2423602592740618,0.5636079706825586,0.8542866962247082,1.0,107.25731515366428,45.22501090103724,856.4388027962204,458.0387215952281,398.40008120099236
11.759278817295954,1.5821568144878495,5,106.57419920709114,0.14481145133700818,0.9397616289981973,0.5927075071308072,1.9730540762958417,1.402857521493718,217.5619273248872,15.596499790163325,5488.262121534631,5030.314156956928,457.9479645777028
10.659541126403374,1.8397684557317473,7,53.05245170563312,16.946472073620573,0.8131013009828555,0.4621411730798709,0.9257286817487276,1.0,217.48319836768928,31.913715234174727,963.1431852324612,819.9680046660742,143.17518056638698
5.698712885426209,2.299443222622249,6,85.34280540381616,1.0141493331177536,0.5647315778526739,0.49086566738182236,0.9710679481614118,1.0,101.89508127784424,40.85168225805084,1085.9654338540129,729.3500216019712,356.61541225204166
5.454599737656805,2.3549645132199624,7,53.033742449918336,5.896476475055168,0.5423025948100756,0.5650404733271873,0.7341866081392215,1.0,67.17111524512234,11.324943861394232,500.1565816784604,493.5923830296074,6.564198648852994
5.4672360788274705,3.7489630411552395,4,100.43174423873256,31.268034400703552,0.2152706555013167,0.3215852418596762,1.7440149914510485,2.146775248998212,20.0,30.936705131762896,7707.025306219191,3062.430401691435,4644.594904527757
6.433937943676302,3.3545322731662877,3,62.770966977726786,9.753729966175877,0.44809139947771603,0.1812992261581244,1.9617168304572417,1.551700122228912,145.02662994178223,24.351731511948802,4123.934640602332,4060.6984057569052,63.236234845427134
8.198051453057904,3.9304574204676026,7,61.50544171447946,32.230833669911945,0.23491664834663176,0.37983561204249994,1.1312927991192092,1.0,325.05395118160993,36.416901713900046,2242.0345464844695,1189.8566510537942,1052.1778954306753
7.455560149136926,2.9976787758381014,6,101.58414660147105,0.9523935703191876,0.34517891678747914,0.33852881531595513,1.838712870240263,2.2533604871346045,261.02738541769344,33.16289962308808,9406.669780404101,7797.848257724016,1608.8215226800858
6.329833121584335,2.104284330228295,6,107.36060142332614,27.809700994262368,0.1057612643210875,0.4900663501297352,1.805645409680546,2.2280500312542673,214.2562800685859,31.290751146295342,5753.061601883122,3757.396016737577,1995.6655851455453
8.894823157779037,2.319137574804107,7,67.46690609277695,40.210516295304814,0.4438582238084581,0.4696043255390775,1.5264920316917847,2.149854602762921,139.02403097701585,31.672124060016305,4567.2865069081945,1833.3344219891876,2733.9520849190067
5.115950885216335,2.2995898082299178,4,80.08820063386344,36.73563469926701,0.7035208719064867,0.2378978018417394,1.7110658824010714,1.8374883288001562,106.53069645491595,24.316646858863713,2962.351570149668,1527.4459658709643,1434.9056042787038
6.337157188281745,2.3162358191581287,6,95.4768442043785,6.15384066537981,0.7185384211622455,0.1512038350303743,1.6000152021617304,1.378785395437054,44.53476979016868,45.90783126529482,3091.691076367484,2099.128481650091,992.562594717393
6.930894746349534,3.1824104327795393,6,99.61361321163993,1.4992024532108763,0.4748184040213488,0.38715552508704376,1.5184902825784228,1.8446446237714151,180.49594089015608,22.72553116870567,6154.4452685124925,4837.2739566586515,1317.171311853841
7.648559873736287,2.827019820226041,4,101.60944055442428,36.989389015167895,0.7565120886103989,0.4385061064061634,0.8584244068916829,1.0,215.93995044501239,19.13898095623862,1886.0128238300747,805.5847022620084,1080.4281215680662
10.281407691144109,2.463560445216611,4,71.23102043610345,2.5682186857181595,0.481857342095814,0.3537383232610397,1.3475403987924188,2.4394336704726185,147.36101839499833,32.42798003903912,5930.834115744053,5020.343573801977,910.4905419420757
5.597390257266878,1.8727244218217916,4,82.90734889470465,11.844931376681181,0.9124811944485425,0.4336794189927673,0.616114531000535,1.0,126.34600879642628,32.789584042524616,535.4438582016172,475.40866252453003,60.03519567708719
8.113875507308894,1.5553479073553649,4,48.76376925258106,7.849916977378519,0.3847282673289907,0.47593375269697524,1.4096040546718458,1.1381980662884013,47.92452079422928,36.776293172582925,987.3432022709552,815.7717309017816,171.57147136917365
8.73931655089634,2.0470866939692316,7,115.88413287756771,47.499566005654245,0.6423092611325063,0.3219754692755883,1.487383207139155,1.1199325952832193,20.0,34.74433774208535,3453.444174688224,564.1269771251807,2889.317197563043
4.371603301759982,1.768678509921703,7,96.11327067659909,8.066292169583296,0.191910868677555,0.35126265543348256,1.7018654992968663,2.249508920159598,194.02952682305528,19.712411019176685,2845.024131806159,2250.3001972623133,594.7239345438456
8.860358815211507,3.4636125771305983,5,70.0442084186744,6.937925587130442,0.5501219630566193,0.41741435147530703,1.2604824373749206,1.677020199884279,147.75360947218238,22.15573006006297,4543.891388755804,4428.33932245855,115.55206629725399
5.364192989498332,1.7812448945347135,5,71.16898798661445,13.257479707576714,0.44066076920494235,0.40814364404174386,0.7429312367127685,1.0,382.44489262082965,34.993060235886794,505.2047623349926,422.7454224517844,82.4593398832082
4.520412743882236,3.3105705932670904,5,47.238726533349855,11.253721758822763,0.33131240138999685,0.34265413888279816,1.1211897731602722,1.0,121.65298763241623,18.271711262215764,792.6076372613652,661.9636677271494,130.64396953421578
11.591084298026665,2.464146724440207,6,76.55385336556098,9.025699090084238,0.38544306008585827,0.22672350705711772,1.943457446783842,1.833694276107121,117.22633738650407,40.45951746397919,7792.192076320694,6626.607584615706,1165.5844917049872
11.725056264596475,1.6834459743594399,4,93.84191575526009,10.475098226822096,0.3866081343021708,0.4407710705030483,1.801843998702977,1.9099666510110813,20.0,27.441847257554677,6374.614936302846,4536.405809138232,1838.209127164614
10.46717878493169,3.5318251235789644,7,116.20436323564579,1.554554712119615,0.5357361064573792,0.294032531924857,1.9792416113988787,1.8798521054902526,195.12397717123258,25.651601304815237,15983.569180721455,13314.259362941517,2669.3098177799384
6.4369101533869655,2.9490764255915334,7,91.80691076253035,40.980869440667526,0.8589796727688431,0.32914507984616015,1.1299821619761952,1.0,97.83461040603747,40.30183076424849,1969.2934499740927,908.6261293235859,1060.6673206505068
4.781376912051071,2.0894037821589326,4,92.05691751792493,4.3224076823971735,0.5384242613544716,0.36256542111709855,1.7050714806335283,1.5872763997312498,178.39759529079046,27.850856394906234,2489.0116805642956,2186.098706251819,302.91297431247676
9.473864212097254,3.7367029358316697,5,102.91311319116042,12.664333082873993,0.287477206569599,0.33394908449951977,0.7335065856839975,1.0,227.09344068786382,36.63647376476408,2672.332309751451,2302.5051863250455,369.82712342640525
7.52121994991681,1.6131457846763786,6,80.78440445696907,0.541844767010173,0.16221430237799694,0.43091928840771954,1.9956921531529415,1.28667182776621,74.79462863231831,17.32622114155863,2516.8120023813985,2233.7153542325536,283.0966481488449
4.976305878758231,2.004549020494407,7,42.571110727052144,5.257610929996436,0.41461048162624614,0.35712567103520976,1.8806264608595924,1.9310297098891827,247.63594671153453,24.296978865971166,1542.162818841313,1509.8604684933387,32.302350347974425
7.9614152808901615,3.3801173195146523,3,111.18859798729278,17.505058970657153,0.24155308446582244,0.24943062599987245,1.914398344618616,2.109484759451106,80.10984924872682,38.370167326280786,12083.451648752027,10234.193742219537,1849.2579065324899
4.275108168921747,3.273444825774723,6,72.19770955874915,9.169743321788882,0.852181798494608,0.5787942086904668,0.5640622509089163,1.0,255.92519938404126,33.0519041785712,569.9051599290891,440.82612849325034,129.07903143583877
11.274563216630256,2.2231792343111954,6,118.77317981040774,19.649249085031293,0.9954811094435938,0.5933558021494103,1.1301709224190657,1.0,188.871077826839,46.67140432976822,3364.6253777167976,1643.1588405505734,1721.4665371662243
6.070239852800135,1.6550621883819578,5,72.51022961082697,2.5335975978767644,0.8637127454694074,0.13640950842494068,1.4709947799321743,1.396103493821027,270.2806301511651,50.0,1496.0571855745889,517.3789909457611,978.6781946288278
9.300178274831856,3.6451951805623595,4,93.46676002311062,66.4293907384185,0.44621893344699926,0.4374190073057601,1.8617714368733662,2.1550014071101566,135.8829605087669,33.48527030368236,12712.857254121205,635.6428627060608,12077.214391415144
6.493688608715288,2.2842440951747562,3,76.78988178217128,8.851434822563723,0.17294492469530687,0.5433539120499008,1.0892614797371918,1.0,202.6362573874179,23.975441191230853,1240.7095202644264,888.0975035368638,352.6120167275626
8.160544169422487,1.989283537320663,5,58.59355733326255,11.608493857926359,0.7384657923444248,0.5756701614595534,1.5600755193626346,1.4877257474880303,205.49907300854574,37.08550202646699,2207.6700975492236,1524.8584794206,682.8116181286236
8.373682234746237,2.7901545559024425,4,114.46172143714503,4.467654888808303,0.701284407903473,0.5061923034215593,1.150754964463898,1.0,141.0583924588517,40.73360809251418,3077.4277632203307,2902.1877100950455,175.24005312528516
